Time,X,Z,DisplayWeight_t,LifMag0Accum,LifMag1Accum,LifMag2Accum,LifMag3Accum,LifMag4Accum
2.355,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.362,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.369,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.376,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.382,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.390,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.396,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.401,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.408,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.414,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.421,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.427,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.432,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.439,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.452,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.460,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.466,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.472,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.479,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.486,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.492,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.499,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.505,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
