time,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight,isValid
10.8376,,,,,,,,,1920,1080,0
10.8591,,,,,,,,,1920,1080,0
10.8796,,,,,,,,,1920,1080,0
10.9026,,,,,,,,,1920,1080,0
10.9233,,,,,,,,,1920,1080,0
10.9482,,,,,,,,,1920,1080,0
10.9740,,,,,,,,,1920,1080,0
10.9988,,,,,,,,,1920,1080,0
11.0244,,,,,,,,,1920,1080,0
11.0459,,,,,,,,,1920,1080,0
11.0724,,,,,,,,,1920,1080,0
11.0929,,,,,,,,,1920,1080,0
11.1153,,,,,,,,,1920,1080,0
11.1367,,,,,,,,,1920,1080,0
11.1585,,,,,,,,,1920,1080,0
11.1797,,,,,,,,,1920,1080,0
11.2019,,,,,,,,,1920,1080,0
11.2250,,,,,,,,,1920,1080,0
11.2530,,,,,,,,,1920,1080,0
11.2802,,,,,,,,,1920,1080,0
11.3064,,,,,,,,,1920,1080,0
11.3267,,,,,,,,,1920,1080,0
11.3467,,,,,,,,,1920,1080,0
11.3703,,,,,,,,,1920,1080,0
11.3927,,,,,,,,,1920,1080,0
11.4175,,,,,,,,,1920,1080,0
11.4386,,,,,,,,,1920,1080,0
11.4617,,,,,,,,,1920,1080,0
11.4843,,,,,,,,,1920,1080,0
11.5059,,,,,,,,,1920,1080,0
11.5265,,,,,,,,,1920,1080,0
11.5530,,,,,,,,,1920,1080,0
11.5792,,,,,,,,,1920,1080,0
11.6004,,,,,,,,,1920,1080,0
11.6266,,,,,,,,,1920,1080,0
11.6499,,,,,,,,,1920,1080,0
11.6727,,,,,,,,,1920,1080,0
11.6963,,,,,,,,,1920,1080,0
11.7240,,,,,,,,,1920,1080,0
11.7479,,,,,,,,,1920,1080,0
11.7686,,,,,,,,,1920,1080,0
11.7961,,,,,,,,,1920,1080,0
11.8182,,,,,,,,,1920,1080,0
11.8390,,,,,,,,,1920,1080,0
11.8612,,,,,,,,,1920,1080,0
11.8834,,,,,,,,,1920,1080,0
11.9041,,,,,,,,,1920,1080,0
11.9268,,,,,,,,,1920,1080,0
11.9475,,,,,,,,,1920,1080,0
11.9700,,,,,,,,,1920,1080,0
11.9907,,,,,,,,,1920,1080,0
12.0150,,,,,,,,,1920,1080,0
12.0385,,,,,,,,,1920,1080,0
12.0624,,,,,,,,,1920,1080,0
12.0867,,,,,,,,,1920,1080,0
12.1129,,,,,,,,,1920,1080,0
12.1339,,,,,,,,,1920,1080,0
12.1574,,,,,,,,,1920,1080,0
12.1788,,,,,,,,,1920,1080,0
12.2045,,,,,,,,,1920,1080,0
12.2275,,,,,,,,,1920,1080,0
12.2480,,,,,,,,,1920,1080,0
12.2698,,,,,,,,,1920,1080,0
12.2917,,,,,,,,,1920,1080,0
12.3164,,,,,,,,,1920,1080,0
12.3384,,,,,,,,,1920,1080,0
