time,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight,isValid
20.4223,1291.26,675.04,662.52,809.92,0.345063,0.250077,662.52,270.08,1920,1080,1
20.4481,1291.26,675.04,662.52,809.92,0.345063,0.250077,662.52,270.08,1920,1080,1
20.4721,1291.27,675.27,662.53,809.46,0.345070,0.250500,662.53,270.54,1920,1080,1
20.4929,1291.28,675.57,662.56,808.86,0.345085,0.251053,662.56,271.14,1920,1080,1
20.5178,1291.22,675.90,662.43,808.20,0.345016,0.251665,662.43,271.80,1920,1080,1
20.5435,1291.35,675.97,662.69,808.05,0.345152,0.251804,662.69,271.95,1920,1080,1
20.5640,1291.35,675.97,662.69,808.05,0.345152,0.251804,662.69,271.95,1920,1080,1
20.5845,1290.82,675.51,661.64,808.98,0.344602,0.250944,661.64,271.02,1920,1080,1
20.6099,1290.48,675.23,660.95,809.54,0.344247,0.250427,660.95,270.46,1920,1080,1
20.6359,1290.02,675.12,660.03,809.76,0.343766,0.250218,660.03,270.24,1920,1080,1
20.6598,1289.67,675.17,659.33,809.65,0.343401,0.250321,659.33,270.35,1920,1080,1
20.6846,1289.67,675.17,659.33,809.65,0.343401,0.250321,659.33,270.35,1920,1080,1
20.7074,1289.46,675.26,658.91,809.47,0.343182,0.250488,658.91,270.53,1920,1080,1
20.7290,1289.03,674.82,658.05,810.35,0.342734,0.249675,658.05,269.65,1920,1080,1
20.7492,1289.03,674.82,658.05,810.35,0.342734,0.249675,658.05,269.65,1920,1080,1
20.7717,1288.38,674.67,656.75,810.65,0.342058,0.249395,656.75,269.35,1920,1080,1
20.7943,1288.00,674.45,655.99,811.10,0.341663,0.248986,655.99,268.90,1920,1080,1
20.8208,1287.86,674.39,655.71,811.21,0.341517,0.248878,655.71,268.79,1920,1080,1
20.8426,1287.78,674.34,655.55,811.31,0.341433,0.248785,655.55,268.69,1920,1080,1
20.8645,1287.78,674.34,655.55,811.31,0.341433,0.248785,655.55,268.69,1920,1080,1
20.8866,1287.65,674.12,655.30,811.76,0.341303,0.248375,655.30,268.24,1920,1080,1
20.9098,1287.48,674.12,654.95,811.77,0.341122,0.248365,654.95,268.23,1920,1080,1
20.9317,1287.45,674.12,654.90,811.75,0.341096,0.248377,654.90,268.25,1920,1080,1
20.9525,1287.45,674.12,654.90,811.75,0.341096,0.248377,654.90,268.25,1920,1080,1
20.9739,1287.48,674.21,654.95,811.57,0.341120,0.248545,654.95,268.43,1920,1080,1
20.9955,1287.46,674.24,654.91,811.52,0.341101,0.248597,654.91,268.48,1920,1080,1
21.0167,1287.46,674.24,654.91,811.52,0.341101,0.248597,654.91,268.48,1920,1080,1
21.0384,1287.56,674.45,655.12,811.09,0.341207,0.248990,655.12,268.91,1920,1080,1
21.0607,1293.21,687.28,666.43,785.43,0.347098,0.272746,666.43,294.57,1920,1080,1
21.0810,1293.21,687.28,666.43,785.43,0.347098,0.272746,666.43,294.57,1920,1080,1
21.1019,1332.54,721.98,745.08,716.04,0.388064,0.336998,745.08,363.96,1920,1080,1
21.1287,1369.55,776.12,819.11,607.76,0.426618,0.437261,819.11,472.24,1920,1080,1
21.1543,1395.27,818.40,870.53,523.21,0.453402,0.515547,870.53,556.79,1920,1080,1
21.1809,1410.34,847.55,900.69,464.91,0.469108,0.569528,900.69,615.09,1920,1080,1
21.2010,1410.34,847.55,900.69,464.91,0.469108,0.569528,900.69,615.09,1920,1080,1
21.2276,1418.49,864.39,916.97,431.22,0.477590,0.600722,916.97,648.78,1920,1080,1
21.2523,1422.06,872.15,924.12,415.71,0.481315,0.615087,924.12,664.29,1920,1080,1
21.2787,1401.13,874.61,882.27,410.78,0.459515,0.619649,882.27,669.22,1920,1080,1
21.3057,1384.69,876.81,849.39,406.37,0.442390,0.623730,849.39,673.63,1920,1080,1
21.3275,1375.41,877.12,830.83,405.75,0.432723,0.624305,830.83,674.25,1920,1080,1
21.3531,1375.41,877.12,830.83,405.75,0.432723,0.624305,830.83,674.25,1920,1080,1
21.3749,1369.76,877.41,819.53,405.19,0.426836,0.624825,819.53,674.81,1920,1080,1
21.3953,1366.35,877.42,812.69,405.16,0.423276,0.624849,812.69,674.84,1920,1080,1
21.4202,1356.79,862.35,793.57,435.29,0.413320,0.596949,793.57,644.71,1920,1080,1
21.4469,1327.81,808.87,735.62,542.27,0.383135,0.497899,735.62,537.73,1920,1080,1
21.4672,1327.81,808.87,735.62,542.27,0.383135,0.497899,735.62,537.73,1920,1080,1
21.4950,1294.99,747.43,669.97,665.14,0.348943,0.384134,669.97,414.86,1920,1080,1
21.5158,1274.59,708.25,629.18,743.50,0.327700,0.311577,629.18,336.50,1920,1080,1
21.5406,1263.30,689.22,606.59,781.56,0.315934,0.276329,606.59,298.44,1920,1080,1
21.5613,1263.30,689.22,606.59,781.56,0.315934,0.276329,606.59,298.44,1920,1080,1
21.5875,1257.37,679.15,594.74,801.70,0.309763,0.257686,594.74,278.30,1920,1080,1
21.6089,1254.33,673.04,588.66,813.91,0.306592,0.246377,588.66,266.09,1920,1080,1
21.6297,1253.61,670.88,587.22,818.24,0.305842,0.242373,587.22,261.76,1920,1080,1
21.6542,1253.61,670.88,587.22,818.24,0.305842,0.242373,587.22,261.76,1920,1080,1
21.6743,1262.58,674.18,605.15,811.64,0.315184,0.248477,605.15,268.36,1920,1080,1
21.6952,1268.44,677.46,616.88,805.07,0.321292,0.254562,616.88,274.93,1920,1080,1
21.7203,1272.08,679.13,624.17,801.73,0.325088,0.257653,624.17,278.27,1920,1080,1
21.7404,1272.08,679.13,624.17,801.73,0.325088,0.257653,624.17,278.27,1920,1080,1
21.7616,1274.11,680.45,628.22,799.09,0.327197,0.260102,628.22,280.91,1920,1080,1
21.7904,1275.40,680.86,630.81,798.28,0.328546,0.260851,630.81,281.72,1920,1080,1
21.8127,1276.34,681.18,632.68,797.65,0.329519,0.261437,632.68,282.35,1920,1080,1
21.8352,1276.34,681.18,632.68,797.65,0.329519,0.261437,632.68,282.35,1920,1080,1
21.8559,1277.00,681.21,634.01,797.58,0.330211,0.261498,634.01,282.42,1920,1080,1
21.8811,1278.12,681.41,636.23,797.18,0.331372,0.261870,636.23,282.82,1920,1080,1
21.9062,1279.09,681.85,638.17,796.29,0.332381,0.262690,638.17,283.71,1920,1080,1
21.9347,1279.91,682.35,639.83,795.31,0.333243,0.263606,639.83,284.69,1920,1080,1
21.9564,1279.91,682.35,639.83,795.31,0.333243,0.263606,639.83,284.69,1920,1080,1
21.9789,1280.37,682.54,640.74,794.92,0.333719,0.263962,640.74,285.08,1920,1080,1
22.0004,1279.95,682.75,639.91,794.50,0.333284,0.264355,639.91,285.50,1920,1080,1
22.0227,1279.97,683.00,639.93,793.99,0.333299,0.264823,639.93,286.01,1920,1080,1
22.0459,1279.97,683.00,639.93,793.99,0.333299,0.264823,639.93,286.01,1920,1080,1
22.0696,1279.83,683.04,639.66,793.92,0.333157,0.264887,639.66,286.08,1920,1080,1
22.0942,1279.69,683.03,639.39,793.95,0.333014,0.264866,639.39,286.05,1920,1080,1
22.1213,1277.88,682.96,635.75,794.08,0.331120,0.264743,635.75,285.92,1920,1080,1
22.1447,1274.12,682.72,628.24,794.56,0.327211,0.264299,628.24,285.44,1920,1080,1
22.1689,1274.12,682.72,628.24,794.56,0.327211,0.264299,628.24,285.44,1920,1080,1
22.1917,1271.46,682.42,622.91,795.16,0.324432,0.263741,622.91,284.84,1920,1080,1
22.2148,1269.30,681.78,618.59,796.44,0.322183,0.262556,618.59,283.56,1920,1080,1
22.2386,1267.62,681.30,615.24,797.41,0.320439,0.261659,615.24,282.59,1920,1080,1
22.2620,1265.29,680.38,610.58,799.25,0.318011,0.259955,610.58,280.75,1920,1080,1
22.2859,1265.29,680.38,610.58,799.25,0.318011,0.259955,610.58,280.75,1920,1080,1
22.3121,1263.71,679.19,607.42,801.62,0.316366,0.257763,607.42,278.38,1920,1080,1
22.3356,1262.52,678.83,605.04,802.34,0.315127,0.257090,605.04,277.66,1920,1080,1
22.3563,1261.20,677.19,602.39,805.62,0.313745,0.254059,602.39,274.38,1920,1080,1
22.3769,1261.20,677.19,602.39,805.62,0.313745,0.254059,602.39,274.38,1920,1080,1
22.4013,1260.55,675.96,601.09,808.09,0.313067,0.251771,601.09,271.91,1920,1080,1
22.4242,1259.13,675.01,598.26,809.98,0.311595,0.250019,598.26,270.02,1920,1080,1
22.4445,1255.77,672.80,591.54,814.40,0.308092,0.245929,591.54,265.60,1920,1080,1
22.4722,1254.18,670.17,588.35,819.66,0.306435,0.241056,588.35,260.34,1920,1080,1
22.4927,1254.18,670.17,588.35,819.66,0.306435,0.241056,588.35,260.34,1920,1080,1
22.5139,1253.74,667.18,587.48,825.64,0.305980,0.235517,587.48,254.36,1920,1080,1
22.5345,1253.94,665.94,587.87,828.12,0.306182,0.233223,587.87,251.88,1920,1080,1
22.5596,1253.94,665.94,587.87,828.12,0.306182,0.233223,587.87,251.88,1920,1080,1
22.5799,1254.77,664.13,589.53,831.74,0.307047,0.229872,589.53,248.26,1920,1080,1
22.6000,1255.25,662.37,590.51,835.27,0.307556,0.226603,590.51,244.73,1920,1080,1
22.6281,1254.88,661.19,589.77,837.61,0.307170,0.224435,589.77,242.39,1920,1080,1
22.6511,1254.88,661.19,589.77,837.61,0.307170,0.224435,589.77,242.39,1920,1080,1
22.6768,1255.28,660.26,590.57,839.47,0.307586,0.222711,590.57,240.53,1920,1080,1
22.7017,1257.14,659.52,594.29,840.96,0.309524,0.221334,594.29,239.04,1920,1080,1
22.7217,1257.74,658.90,595.49,842.19,0.310149,0.220192,595.49,237.81,1920,1080,1
22.7487,1258.14,658.59,596.27,842.82,0.310558,0.219615,596.27,237.18,1920,1080,1
22.7730,1258.49,658.25,596.98,843.50,0.310929,0.218979,596.98,236.50,1920,1080,1
22.8003,1258.49,658.25,596.98,843.50,0.310929,0.218979,596.98,236.50,1920,1080,1
22.8211,1258.08,657.84,596.16,844.31,0.310500,0.218228,596.16,235.69,1920,1080,1
22.8484,1257.94,657.72,595.88,844.57,0.310355,0.217994,595.88,235.43,1920,1080,1
22.8749,1258.53,657.45,597.06,845.10,0.310968,0.217498,597.06,234.90,1920,1080,1
22.8965,1258.63,657.32,597.26,845.37,0.311074,0.217250,597.26,234.63,1920,1080,1
22.9231,1258.63,657.32,597.26,845.37,0.311074,0.217250,597.26,234.63,1920,1080,1
22.9444,1258.79,657.31,597.57,845.38,0.311235,0.217245,597.57,234.62,1920,1080,1
22.9660,1260.87,657.78,601.74,844.44,0.313409,0.218112,601.74,235.56,1920,1080,1
22.9924,1260.50,657.77,601.00,844.45,0.313019,0.218098,601.00,235.55,1920,1080,1
23.0137,1260.50,657.77,601.00,844.45,0.313019,0.218098,601.00,235.55,1920,1080,1
23.0339,1260.09,657.64,600.18,844.73,0.312593,0.217844,600.18,235.27,1920,1080,1
23.0610,1260.40,657.65,600.79,844.70,0.312912,0.217870,600.79,235.30,1920,1080,1
23.0846,1260.48,657.73,600.96,844.54,0.312999,0.218020,600.96,235.46,1920,1080,1
23.1136,1263.71,658.37,607.42,843.26,0.316364,0.219201,607.42,236.74,1920,1080,1
23.1406,1263.65,658.51,607.30,842.97,0.316305,0.219469,607.30,237.03,1920,1080,1
23.1621,1263.65,658.51,607.30,842.97,0.316305,0.219469,607.30,237.03,1920,1080,1
23.1845,1263.64,658.38,607.28,843.24,0.316293,0.219219,607.28,236.76,1920,1080,1
23.2080,1263.78,659.01,607.56,841.97,0.316435,0.220394,607.56,238.03,1920,1080,1
23.2319,1263.41,659.20,606.82,841.59,0.316052,0.220747,606.82,238.41,1920,1080,1
23.2528,1263.41,659.20,606.82,841.59,0.316052,0.220747,606.82,238.41,1920,1080,1
23.2749,1262.93,659.00,605.87,842.00,0.315555,0.220366,605.87,238.00,1920,1080,1
23.2981,1262.69,659.09,605.39,841.82,0.315306,0.220541,605.39,238.18,1920,1080,1
23.3210,1262.59,659.02,605.18,841.96,0.315199,0.220404,605.18,238.04,1920,1080,1
23.3471,1262.09,658.93,604.18,842.15,0.314677,0.220235,604.18,237.85,1920,1080,1
23.3736,1262.09,658.93,604.18,842.15,0.314677,0.220235,604.18,237.85,1920,1080,1
23.3965,1262.04,659.21,604.08,841.58,0.314624,0.220758,604.08,238.42,1920,1080,1
23.4184,1261.94,659.62,603.87,840.76,0.314518,0.221522,603.87,239.24,1920,1080,1
23.4397,1261.67,659.91,603.33,840.18,0.314235,0.222055,603.33,239.82,1920,1080,1
23.4618,1261.67,659.91,603.33,840.18,0.314235,0.222055,603.33,239.82,1920,1080,1
23.4836,1261.36,660.09,602.72,839.82,0.313917,0.222393,602.72,240.18,1920,1080,1
23.5038,1261.37,660.60,602.73,838.80,0.313924,0.223333,602.73,241.20,1920,1080,1
23.5260,1261.37,660.60,602.73,838.80,0.313924,0.223333,602.73,241.20,1920,1080,1
23.5498,1261.45,660.74,602.90,838.52,0.314008,0.223596,602.90,241.48,1920,1080,1
23.5763,1264.15,661.00,608.29,837.99,0.316820,0.224079,608.29,242.01,1920,1080,1
23.5971,1269.00,661.88,618.00,836.23,0.321874,0.225709,618.00,243.77,1920,1080,1
23.6235,1277.64,662.98,635.28,834.04,0.330875,0.227738,635.28,245.96,1920,1080,1
23.6442,1277.64,662.98,635.28,834.04,0.330875,0.227738,635.28,245.96,1920,1080,1
23.6644,1292.77,662.26,665.54,835.47,0.346636,0.226415,665.54,244.53,1920,1080,1
23.6845,1300.48,664.42,680.97,831.17,0.354670,0.230399,680.97,248.83,1920,1080,1
23.7063,1300.48,664.42,680.97,831.17,0.354670,0.230399,680.97,248.83,1920,1080,1
23.7274,1313.70,661.60,707.40,836.79,0.368440,0.225191,707.40,243.21,1920,1080,1
23.7476,1310.00,660.04,699.99,839.91,0.364580,0.222303,699.99,240.09,1920,1080,1
23.7713,1310.00,660.04,699.99,839.91,0.364580,0.222303,699.99,240.09,1920,1080,1
23.7971,1303.90,657.94,687.80,844.11,0.358231,0.218415,687.80,235.89,1920,1080,1
23.8175,1299.80,657.39,679.59,845.22,0.353955,0.217393,679.59,234.78,1920,1080,1
23.8440,1299.27,657.08,678.54,845.85,0.353404,0.216809,678.54,234.15,1920,1080,1
23.8708,1298.67,656.34,677.34,847.33,0.352783,0.215436,677.34,232.67,1920,1080,1
23.8959,1294.04,655.30,668.08,849.40,0.347959,0.213522,668.08,230.60,1920,1080,1
23.9216,1294.04,655.30,668.08,849.40,0.347959,0.213522,668.08,230.60,1920,1080,1
23.9491,1294.15,654.47,668.30,851.06,0.348072,0.211984,668.30,228.94,1920,1080,1
23.9744,1290.38,654.54,660.76,850.92,0.344148,0.212114,660.76,229.08,1920,1080,1
23.9959,1285.49,654.20,650.98,851.60,0.339054,0.211479,650.98,228.40,1920,1080,1
24.0204,1281.59,654.23,643.17,851.54,0.334986,0.211535,643.17,228.46,1920,1080,1
24.0405,1275.68,652.63,631.35,854.75,0.328830,0.208566,631.35,225.25,1920,1080,1
24.0663,1275.68,652.63,631.35,854.75,0.328830,0.208566,631.35,225.25,1920,1080,1
24.0909,1270.12,650.87,620.25,858.26,0.323046,0.205315,620.25,221.74,1920,1080,1
24.1113,1264.22,649.51,608.43,860.98,0.316890,0.202800,608.43,219.02,1920,1080,1
24.1371,1261.98,650.31,603.95,859.38,0.314558,0.204279,603.95,220.62,1920,1080,1
24.1618,1261.98,650.31,603.95,859.38,0.314558,0.204279,603.95,220.62,1920,1080,1
24.1831,1260.52,650.42,601.04,859.16,0.313042,0.204486,601.04,220.84,1920,1080,1
24.2082,1257.85,649.74,595.70,860.51,0.310263,0.203228,595.70,219.49,1920,1080,1
24.2293,1260.32,649.36,600.64,861.28,0.312833,0.202521,600.64,218.72,1920,1080,1
24.2532,1260.32,649.36,600.64,861.28,0.312833,0.202521,600.64,218.72,1920,1080,1
24.2740,1262.15,649.46,604.30,861.07,0.314738,0.202713,604.30,218.93,1920,1080,1
24.2941,1260.64,649.83,601.29,860.34,0.313171,0.203390,601.29,219.66,1920,1080,1
24.3186,1258.92,649.64,597.84,860.71,0.311375,0.203043,597.84,219.29,1920,1080,1
24.3440,1258.92,649.64,597.84,860.71,0.311375,0.203043,597.84,219.29,1920,1080,1
24.3702,1258.43,649.96,596.86,860.08,0.310864,0.203634,596.86,219.92,1920,1080,1
24.3976,1257.80,650.14,595.61,859.73,0.310212,0.203955,595.61,220.27,1920,1080,1
24.4219,1258.37,650.36,596.74,859.29,0.310802,0.204363,596.74,220.71,1920,1080,1
24.4429,1260.02,650.92,600.04,858.16,0.312521,0.205408,600.04,221.84,1920,1080,1
24.4642,1260.02,650.92,600.04,858.16,0.312521,0.205408,600.04,221.84,1920,1080,1
24.4869,1263.60,651.91,607.20,856.18,0.316248,0.207245,607.20,223.82,1920,1080,1
24.5098,1268.38,652.22,616.76,855.56,0.321230,0.207819,616.76,224.44,1920,1080,1
24.5304,1271.89,652.20,623.78,855.60,0.324888,0.207774,623.78,224.40,1920,1080,1
24.5527,1271.89,652.20,623.78,855.60,0.324888,0.207774,623.78,224.40,1920,1080,1
24.5759,1268.53,651.74,617.06,856.51,0.321385,0.206933,617.06,223.49,1920,1080,1
24.5995,1266.73,651.32,613.46,857.36,0.319509,0.206148,613.46,222.64,1920,1080,1
24.6208,1268.07,651.24,616.14,857.52,0.320905,0.205997,616.14,222.48,1920,1080,1
24.6411,1268.07,651.24,616.14,857.52,0.320905,0.205997,616.14,222.48,1920,1080,1
24.6625,1266.52,650.84,613.04,858.32,0.319292,0.205263,613.04,221.68,1920,1080,1
24.6841,1265.11,650.30,610.22,859.41,0.317825,0.204252,610.22,220.59,1920,1080,1
24.7058,1265.11,650.30,610.22,859.41,0.317825,0.204252,610.22,220.59,1920,1080,1
24.7311,1264.71,650.44,609.43,859.13,0.317410,0.204511,609.43,220.87,1920,1080,1
24.7542,1265.90,649.93,611.79,860.14,0.318641,0.203571,611.79,219.86,1920,1080,1
24.7759,1263.94,649.31,607.89,861.38,0.316608,0.202429,607.89,218.62,1920,1080,1
24.8024,1264.86,649.30,609.72,861.40,0.317560,0.202405,609.72,218.60,1920,1080,1
24.8234,1264.86,649.30,609.72,861.40,0.317560,0.202405,609.72,218.60,1920,1080,1
24.8441,1266.30,649.09,612.59,861.81,0.319057,0.202023,612.59,218.19,1920,1080,1
24.8644,1268.21,648.03,616.43,863.93,0.321056,0.200060,616.43,216.07,1920,1080,1
24.8903,1266.31,647.57,612.63,864.86,0.319077,0.199202,612.63,215.14,1920,1080,1
24.9122,1266.31,647.57,612.63,864.86,0.319077,0.199202,612.63,215.14,1920,1080,1
24.9370,1264.78,647.33,609.56,865.35,0.317482,0.198755,609.56,214.65,1920,1080,1
24.9572,1261.23,646.27,602.46,867.46,0.313780,0.196800,602.46,212.54,1920,1080,1
24.9774,1261.23,646.27,602.46,867.46,0.313780,0.196800,602.46,212.54,1920,1080,1
25.0018,1259.40,646.49,598.79,867.02,0.311870,0.197200,598.79,212.98,1920,1080,1
25.0284,1261.93,644.71,603.86,870.57,0.314508,0.193912,603.86,209.43,1920,1080,1
25.0538,1264.06,644.35,608.12,871.30,0.316730,0.193237,608.12,208.70,1920,1080,1
25.0798,1266.59,642.70,613.19,874.60,0.319367,0.190184,613.19,205.40,1920,1080,1
25.1007,1262.87,641.53,605.74,876.94,0.315489,0.188022,605.74,203.06,1920,1080,1
25.1273,1262.87,641.53,605.74,876.94,0.315489,0.188022,605.74,203.06,1920,1080,1
25.1477,1263.55,642.40,607.11,875.21,0.316201,0.189622,607.11,204.79,1920,1080,1
25.1735,1260.49,640.21,600.97,879.58,0.313005,0.185573,600.97,200.42,1920,1080,1
25.1979,1255.50,636.27,590.99,887.45,0.307807,0.178287,590.99,192.55,1920,1080,1
25.2243,1250.55,632.59,581.10,894.82,0.302657,0.171459,581.10,185.18,1920,1080,1
25.2444,1250.55,632.59,581.10,894.82,0.302657,0.171459,581.10,185.18,1920,1080,1
25.2698,1245.47,629.20,570.93,901.60,0.297361,0.165190,570.93,178.41,1920,1080,1
25.2955,1240.34,613.86,560.68,932.28,0.292022,0.136776,560.68,147.72,1920,1080,1
25.3206,1240.34,613.86,560.68,932.28,0.292022,0.136776,560.68,147.72,1920,1080,1
25.3465,1240.34,613.86,560.68,932.28,0.292022,0.136776,560.68,147.72,1920,1080,1
25.3721,1240.34,613.86,560.68,932.28,0.292022,0.136776,560.68,147.72,1920,1080,1
25.3971,1240.34,613.86,560.68,932.28,0.292022,0.136776,560.68,147.72,1920,1080,1
25.4219,1296.55,603.61,673.11,952.78,0.350577,0.117796,673.11,127.22,1920,1080,1
25.4476,1260.50,594.50,601.00,971.00,0.313021,0.100923,601.00,109.00,1920,1080,1
25.4717,1260.19,586.54,600.38,986.92,0.312700,0.086183,600.38,93.08,1920,1080,1
25.4969,1254.08,584.62,588.16,990.76,0.306333,0.082626,588.16,89.24,1920,1080,1
25.5218,1254.08,584.62,588.16,990.76,0.306333,0.082626,588.16,89.24,1920,1080,1
25.5480,1258.47,591.41,596.94,977.19,0.310905,0.095197,596.94,102.81,1920,1080,1
25.5718,1260.20,598.17,600.41,963.66,0.312712,0.107718,600.41,116.34,1920,1080,1
25.5978,1262.53,606.40,605.06,947.21,0.315137,0.122956,605.06,132.79,1920,1080,1
25.6182,1257.28,619.47,594.57,921.05,0.309670,0.147173,594.57,158.95,1920,1080,1
25.6404,1257.28,619.47,594.57,921.05,0.309670,0.147173,594.57,158.95,1920,1080,1
25.6619,1252.58,632.12,585.16,895.76,0.304771,0.170596,585.16,184.24,1920,1080,1
25.6845,1249.99,646.10,579.97,867.81,0.302069,0.196476,579.97,212.19,1920,1080,1
25.7130,1257.50,654.64,595.00,850.72,0.309895,0.212297,595.00,229.28,1920,1080,1
25.7361,1267.55,660.48,615.11,839.04,0.320367,0.223113,615.11,240.96,1920,1080,1
25.7604,1267.55,660.48,615.11,839.04,0.320367,0.223113,615.11,240.96,1920,1080,1
25.7841,1262.15,661.29,604.29,837.42,0.314736,0.224613,604.29,242.58,1920,1080,1
25.8119,1258.64,661.20,597.27,837.60,0.311078,0.224442,597.27,242.40,1920,1080,1
25.8352,1257.84,661.45,595.68,837.09,0.310251,0.224916,595.68,242.91,1920,1080,1
25.8605,1255.84,661.73,591.67,836.54,0.308163,0.225424,591.67,243.46,1920,1080,1
25.8822,1255.84,661.73,591.67,836.54,0.308163,0.225424,591.67,243.46,1920,1080,1
25.9074,1255.12,662.47,590.24,835.07,0.307418,0.226790,590.24,244.93,1920,1080,1
25.9335,1256.00,664.10,592.00,831.80,0.308336,0.229815,592.00,248.20,1920,1080,1
25.9553,1256.81,665.28,593.61,829.43,0.309173,0.232006,593.61,250.57,1920,1080,1
25.9788,1257.41,666.06,594.82,827.88,0.309804,0.233447,594.82,252.12,1920,1080,1
26.0030,1257.41,666.06,594.82,827.88,0.309804,0.233447,594.82,252.12,1920,1080,1
26.0244,1257.44,667.01,594.88,825.98,0.309836,0.235206,594.88,254.02,1920,1080,1
26.0450,1257.08,666.54,594.17,826.91,0.309462,0.234341,594.17,253.09,1920,1080,1
26.0674,1258.21,666.78,596.41,826.45,0.310632,0.234771,596.41,253.55,1920,1080,1
26.0892,1258.21,666.78,596.41,826.45,0.310632,0.234771,596.41,253.55,1920,1080,1
26.1120,1259.07,667.48,598.14,825.05,0.311532,0.236069,598.14,254.96,1920,1080,1
26.1322,1259.74,667.93,599.48,824.14,0.312227,0.236906,599.48,255.86,1920,1080,1
26.1522,1259.74,667.93,599.48,824.14,0.312227,0.236906,599.48,255.86,1920,1080,1
26.1732,1259.82,667.86,599.63,824.28,0.312310,0.236775,599.63,255.72,1920,1080,1
26.1937,1262.58,667.66,605.15,824.68,0.315185,0.236410,605.15,255.32,1920,1080,1
26.2154,1262.58,667.66,605.15,824.68,0.315185,0.236410,605.15,255.32,1920,1080,1
26.2362,1262.55,668.24,605.10,823.52,0.315156,0.237480,605.10,256.48,1920,1080,1
26.2634,1262.42,668.04,604.85,823.93,0.315024,0.237106,604.85,256.07,1920,1080,1
26.2838,1262.44,667.87,604.89,824.27,0.315046,0.236789,604.89,255.73,1920,1080,1
26.3044,1262.44,667.87,604.89,824.27,0.315046,0.236789,604.89,255.73,1920,1080,1
26.3310,1261.77,667.60,603.53,824.79,0.314341,0.236303,603.53,255.21,1920,1080,1
26.3532,1261.09,667.24,602.18,825.53,0.313637,0.235625,602.18,254.47,1920,1080,1
26.3748,1260.87,666.84,601.75,826.31,0.313409,0.234895,601.75,253.69,1920,1080,1
26.4001,1260.51,666.82,601.02,826.36,0.313030,0.234852,601.02,253.64,1920,1080,1
26.4280,1259.40,666.77,598.80,826.46,0.311876,0.234757,598.80,253.54,1920,1080,1
26.4490,1259.40,666.77,598.80,826.46,0.311876,0.234757,598.80,253.54,1920,1080,1
26.4691,1260.43,666.87,600.85,826.25,0.312942,0.234949,600.85,253.75,1920,1080,1
26.4969,1260.62,666.42,601.24,827.15,0.313145,0.234116,601.24,252.85,1920,1080,1
26.5183,1260.62,666.42,601.24,827.15,0.313145,0.234116,601.24,252.85,1920,1080,1
26.5391,1263.00,665.80,606.00,828.40,0.315624,0.232966,606.00,251.60,1920,1080,1
26.5617,1262.96,665.12,605.92,829.76,0.315586,0.231703,605.92,250.24,1920,1080,1
26.5831,1262.25,663.91,604.50,832.17,0.314842,0.229470,604.50,247.83,1920,1080,1
26.6046,1262.25,663.91,604.50,832.17,0.314842,0.229470,604.50,247.83,1920,1080,1
26.6281,1264.55,663.62,609.10,832.75,0.317241,0.228931,609.10,247.25,1920,1080,1
26.6499,1282.04,673.96,644.08,812.07,0.335460,0.248081,644.08,267.93,1920,1080,1
26.6705,1360.66,711.22,801.31,737.55,0.417351,0.317079,801.31,342.45,1920,1080,1
26.6932,1360.66,711.22,801.31,737.55,0.417351,0.317079,801.31,342.45,1920,1080,1
26.7141,1428.96,765.05,937.93,629.91,0.488504,0.416752,937.93,450.09,1920,1080,1
26.7353,1467.20,817.42,1014.41,525.15,0.528336,0.513747,1014.41,554.85,1920,1080,1
26.7562,1467.20,817.42,1014.41,525.15,0.528336,0.513747,1014.41,554.85,1920,1080,1
26.7779,1490.42,849.52,1060.85,460.95,0.552525,0.573190,1060.85,619.05,1920,1080,1
26.7986,1500.13,865.19,1080.27,429.61,0.562640,0.602210,1080.27,650.39,1920,1080,1
26.8194,1500.13,865.19,1080.27,429.61,0.562640,0.602210,1080.27,650.39,1920,1080,1
26.8426,1503.97,872.82,1087.95,414.35,0.566640,0.616339,1087.95,665.65,1920,1080,1
26.8671,1505.70,875.65,1091.41,408.70,0.568441,0.621573,1091.41,671.30,1920,1080,1
26.8894,1505.88,876.84,1091.76,406.31,0.568624,0.623783,1091.76,673.69,1920,1080,1
26.9130,1505.88,876.84,1091.76,406.31,0.568624,0.623783,1091.76,673.69,1920,1080,1
26.9360,1506.48,875.79,1092.96,408.42,0.569248,0.621836,1092.96,671.58,1920,1080,1
26.9597,1507.11,875.44,1094.22,409.11,0.569905,0.621190,1094.22,670.89,1920,1080,1
26.9824,1507.50,875.93,1095.00,408.14,0.570310,0.622093,1095.00,671.86,1920,1080,1
27.0048,1508.15,876.11,1096.30,407.79,0.570987,0.622419,1096.30,672.21,1920,1080,1
27.0321,1508.15,876.11,1096.30,407.79,0.570987,0.622419,1096.30,672.21,1920,1080,1
27.0589,1508.68,876.20,1097.35,407.60,0.571536,0.622589,1097.35,672.40,1920,1080,1
27.0815,1508.27,876.47,1096.53,407.07,0.571112,0.623085,1096.53,672.93,1920,1080,1
27.1044,1507.58,874.84,1095.17,410.32,0.570398,0.620076,1095.17,669.68,1920,1080,1
27.1294,1510.28,863.20,1100.55,433.61,0.573203,0.598513,1100.55,646.39,1920,1080,1
